Cycle,a,b,c,d,e,f,g,h
150,9569.902758349146,44.11284552920629,90.54991976104724,5.749278559101418,0.00665780076758783,0.1997340230276349,12.750951031336093,3.578924245479995
151,9569.335731383651,44.08456760025262,90.99553866945479,5.816937404178672,0.00669727726654136,0.20091831799624088,12.872074621136013,3.6123748846395025
152,9568.769407703676,44.05643234949037,91.43952456560115,5.884880937863005,0.00673669825250863,0.20210094757525876,12.993595541646402,3.645931715575731
153,9568.203784541327,44.02843962489752,91.88188368182752,5.953107485023838,0.00677606390645523,0.20328191719365693,13.115512481555218,3.679594401066346
154,9567.63885913551,44.00058927456011,92.3226222305269,6.0216153776236565,0.00681537440906966,0.20446123227208968,13.23782413431839,3.7133626050984216
155,9473.08005451338,43.97257306986302,92.75590153820247,6.090400555339254,0.00685462978677283,0.20563889360318485,13.360526341454003,3.747235229296344
156,9472.521939958897,43.944698788208036,93.18758703310999,6.1594589765664,0.00689383006575336,0.20681490197260086,13.483614957810437,3.781211178691902
157,9471.964512753753,43.916966274519446,93.61768481549504,6.2287890118635305,0.0069329754259338,0.20798926277801394,13.607088703900608,3.8152901241743806
158,9471.407770186359,43.88937537386339,94.04620096601003,6.298389038719694,0.00697206604695723,0.20916198140871678,13.730946304885226,3.8494717378118852
159,9470.851709551811,43.86192593145399,94.47314154577366,6.368257441530276,0.00701110210818763,0.21033306324562873,13.855186490554068,3.8837556928465955
160,9470.296328151886,43.83461779265949,94.89851259643024,6.438392611572798,0.0070500837887102,0.21150251366130604,13.97980799530735,3.9181416636900375
161,9469.741623295005,43.80745080300828,95.32232014020899,6.508792946982801,0.00708901126733175,0.21267033801995244,14.104809558137172,3.952629325918379
162,9469.187592296234,43.780424808194844,95.74457017998311,6.579456852729802,0.00712788472258099,0.21383654167742974,14.230189922609034,3.9872183562677406
163,9468.634232477256,43.75353965408577,96.16526869932886,6.650382740593324,0.00716670433270896,0.21500112998126875,14.355947836843441,4.021908432629532
164,9468.081541166353,43.72679518672561,96.58442166258439,6.721569029139012,0.00720547027568934,0.21616410827068017,14.482082053497583,4.056699234045802
165,9467.529515698398,43.70019125234272,97.00203501490861,6.793014143694816,0.00724418272921887,0.21732548187656595,14.608591329747082,4.091590440704615
166,9466.978153414822,43.673727697355076,97.41811468233985,6.8647165163272605,0.00728284187071769,0.2184852561215305,14.73547442726783,4.1265817339354385
167,9466.427451663603,43.647404368376,97.8326665718544,6.936674585817776,0.00732144787732974,0.21964343631989222,14.862730112217898,4.161672796204561
168,9465.877407799253,43.621221112219885,98.24569657142506,7.008886797639122,0.00736000092592318,0.22080002777769528,14.990357155219517,4.19686331111052
169,9465.328019182796,43.59517777590783,98.65721055007938,7.081351603931879,0.00739850119309071,0.2219550357927213,15.118354331341143,4.232152963379552
170,9464.779283181742,43.56927420667324,99.067214357958,7.154067463481012,0.00743694885515005,0.2231084656545015,15.246720420079589,4.267541438861067
171,9464.231197170082,43.543510251967426,99.47571382637267,7.227032841692516,0.00747534408814429,0.2242603226443287,15.37545420534224,4.3030284245231325
172,9463.683758528263,43.51788575946506,99.88271476786436,7.300246210570136,0.00751368706784233,0.2254106120352699,15.50455447542934,4.338613608447986
173,9463.136964643174,43.49240057706969,100.28822297626107,7.373706048692159,0.00755197796973928,0.22655933909217843,15.634020023016348,4.374296679827561
174,9462.590812908116,43.46705455291913,100.69224422673565,7.447410841188285,0.0075902169690569,0.2277065090717068,15.76384964513638,4.410077328959033
175,9462.045300722802,43.441847535390856,101.0947842758635,7.521359079716567,0.00762840424074398,0.22885212722231943,15.894042143162718,4.445955247240387
176,9461.500425493328,43.416779373107325,101.49584886168003,7.595549262440431,0.00766653995947685,0.22999619878430547,16.024596322791382,4.481930127165998
177,9460.956184632154,43.39184991494127,101.89544370373818,7.669979894005775,0.00770462429965974,0.23113872898979215,16.15551099402381,4.51800166232224
178,9460.41257555809,43.36705901002094,102.2935745031657,7.744649485518123,0.00774265743542526,0.23227972306275774,16.28678497114956,4.554169547383099
179,9459.869595696278,43.342406507735284,102.69024694272234,7.819556554519878,0.00778063954063484,0.233419186219045,16.418417072729135,4.590433478105819
180,9459.32724247817,43.317892257739125,103.08546668685698,7.89469962496763,0.00781857078887916,0.23455712366637482,16.550406121576835,4.62679315132656
181,9458.785513341514,43.29351610995827,103.47923938176456,7.970077227209546,0.00785645135347866,0.23569354060435976,16.682750944743727,4.6632482649560725
182,9458.244405730333,43.269277914594554,103.87157065544295,8.045687897962836,0.00789428140748394,0.23682844222451796,16.815450373500646,4.699798517975394
183,9457.70391709491,43.245177522130895,104.2624661177497,8.121530180291282,0.00793206112367623,0.23796183371028698,16.948503243321294,4.736443610431562
184,9457.164044891764,43.22121478333626,104.6519313604586,8.197602623582855,0.00796979067456794,0.239093720237038,17.081908393865397,4.773183243433345
185,9456.624786583643,43.197389549270596,105.03997195731627,8.273903783527388,0.008007470232403,0.24022410697209004,17.215664668961935,4.810017119146993
186,9456.08613963949,43.17370167128977,105.42659346409846,8.350432222094334,0.00804509996915748,0.24135299907472427,17.349770916592444,4.846944940792004
187,9455.54810153444,43.150151001050375,105.81180141866635,8.427186507510596,0.00808268005653995,0.24248040169619856,17.484225988874392,4.883966412636909
188,9455.010669749794,43.12673739051458,106.19560134102271,8.504165214238423,0.00812021066599207,0.24360631997976215,17.61902874204462,4.921081239995075
189,9454.473841772995,43.103460691954886,106.57799873336789,8.58136692295338,0.00815769196868901,0.24473075906067038,17.754178036442845,4.958289129220529
190,9453.937615097631,43.08032075795889,106.95899908015576,8.658790220522398,0.00819512413553999,0.24585372406619962,17.889672736495253,4.99558978770379
191,9453.401987223395,43.057317441433945,107.3386078481495,8.736433699981886,0.00823250733718875,0.2469752201156623,18.02551171069814,5.032982923867731
192,9452.866955656073,43.034450595611844,107.71683048647719,8.814295960515913,0.00826984174401407,0.24809525232042212,18.16169383160163,5.07046824716345
193,9452.33251790753,43.011720074053414,108.0936724266875,8.89237560743448,0.00830712752613031,0.2492138257839093,18.298217975793467,5.108045468066158
194,9451.79867149569,42.98912573065311,108.46913908280501,8.970671252151837,0.00834436485338787,0.250330945601636,18.435083023882857,5.145714298071093
195,9451.265413944517,42.96666741964353,108.84323585138556,9.049181512164889,0.00838155389537373,0.2514466168612119,18.57228786048441,5.183474449689442
196,9450.732742784,42.94434499559995,109.21596811157139,9.127905011031674,0.008418694821412,0.25256084464235995,18.7098313742021,5.221325636444281
197,9450.200655550128,42.92215831344475,109.5873412251463,9.206840378349897,0.0084557878005644,0.253673634016932,18.84771245761335,5.2592675728665395
198,9449.66914978488,42.900107228451844,109.95736053659053,9.285986249735547,0.00849283300163083,0.25478499004892485,18.98593000725314,5.297299974490975
